circuitId,Did not finish,Podium,Pos 4 to 10,Accident / Collision,SC,Dry,Wet,pitStop timing (avg),pitStop timing prop(driver),driverId,number,code,H,surname,dob,nationality,url,resultId_x,constructorId_x,grid_x,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,race_class,resultId_y,constructorId_y,grid_y,turns,lap_length,race_laps,race_distance,max_speed,drs_zone,full_throttle_percentage,longest_flatout_section,downforce_level,gear_changes_per_lap,driver_error_rate,constructor_error_rate,circuit_error_rate,label
3,0.0,0.0,0.67,0.0,0.33,1.0,0.0,24609.33333333333,0.05530336851787457,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23424,3,8,8.0,57,54.326,5687700.0,39.0,6.0,94300.0,206.705,2,23424,3,8,15,5.412000000000001,57,308.238,329.6,2,0.72,1205,3.0,56,0.019685038999999998,0.131428571,0.028571429,1
71,0.0,0.0,0.33,0.0,0.67,1.0,0.0,0.0,0.05530336851787457,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23447,3,6,2.0,51,,,45.0,4.0,98200.0,214.317,2,23447,3,6,18,5.848,53,309.745,326.0,2,0.75,1073,3.0,54,0.019685038999999998,0.131428571,0.108433735,1
4,0.0,0.0,0.67,0.0,0.33,1.0,0.0,22130.66666666667,0.05530336851787457,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23471,3,9,0.0,64,,,64.0,13.0,86500.0,193.796,3,23471,3,9,16,4.655,66,307.10400000000004,332.0,2,0.72,1310,5.0,45,0.019685038999999998,0.131428571,0.069536424,0
6,0.0,0.0,0.33,0.0,1.0,0.67,0.0,24613.66666666667,0.05530336851787457,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23487,3,14,2.0,78,19.445,6303785.0,50.0,12.0,76500.0,156.947,2,23487,3,14,19,3.3369999999999997,78,260.286,290.0,1,0.34,669,5.0,47,0.019685038999999998,0.131428571,0.160535117,1
7,0.33,0.0,0.33,0.33,0.67,1.0,0.0,23616.33333333333,0.05530336851787457,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23517,3,7,0.0,0,,,,,,,0,23517,3,7,14,4.361000000000001,70,305.27,315.5,2,0.76,1190,3.0,52,0.019685038999999998,0.131428571,0.106382979,0
73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19858.0,0.05530336851787457,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23534,3,9,0.0,25,,,10.0,17.0,107300.0,201.33,0,23534,3,9,20,6.002999999999999,51,306.051,337.0,2,0.75,2010,1.0,78,0.019685038999999998,0.131428571,0.024390244,0
70,0.0,0.33,0.0,0.0,0.67,1.0,0.0,21924.666666666668,0.05530336851787457,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23550,3,17,2.0,70,,,49.0,7.0,68400.0,227.2,2,23550,3,17,10,4.3260000000000005,71,307.02,327.4,2,0.79,868,2.0,32,0.019685038999999998,0.131428571,0.023809524,1
9,0.33,0.0,0.0,0.33,1.0,0.33,0.0,14673.0,0.05530336851787457,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23571,3,14,1.0,50,,,39.0,16.0,93600.0,226.668,2,23571,3,14,18,5.891,52,306.332,329.5,2,0.7,1034,5.0,40,0.019685038999999998,0.131428571,0.066225166,1
13,0.0,0.0,0.33,0.0,0.67,1.0,0.0,23131.33333333333,0.05530336851787457,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23609,3,16,4.0,44,36.649,5119469.0,37.0,11.0,109600.0,229.98,2,23609,3,16,19,7.004,44,308.052,319.6,2,0.7,2015,3.0,42,0.019685038999999998,0.131428571,0.103571429,1
14,0.0,0.67,0.33,0.0,0.0,1.0,0.0,24450.66666666667,0.05530336851787457,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23629,3,7,4.0,53,+1:14.834,4607146.0,30.0,9.0,85500.0,243.981,2,23629,3,7,11,5.792999999999999,53,306.72,350.0,2,0.84,1520,1.0,36,0.019685038999999998,0.131428571,0.043046358,1
15,0.33,0.0,0.33,0.0,1.0,1.0,0.0,26710.5,0.05530336851787457,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23652,3,17,0.0,58,46.536,7450080.0,58.0,8.0,107100.0,170.32299999999998,3,23652,3,17,23,5.065,61,308.965,323.0,3,0.49,832,,70,0.019685038999999998,0.131428571,0.114678899,0
2,0.0,0.0,0.67,0.0,0.67,1.0,0.0,25091.66666666667,0.05530336851787457,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23670,3,11,2.0,55,,,44.0,14.0,96900.0,205.838,2,23670,3,11,15,5.542999999999999,56,310.408,329.0,2,0.45,1029,5.0,40,0.019685038999999998,0.131428571,0.036184211,1
22,0.0,0.0,0.67,0.0,0.33,0.67,0.33,24021.0,0.05530336851787457,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23691,3,8,1.0,52,,,50.0,16.0,95900.0,217.891,2,23691,3,8,18,5.807,53,307.471,328.0,1,0.66,994,5.0,48,0.019685038999999998,0.131428571,0.073359073,1
69,0.33,0.0,0.33,0.0,0.67,0.67,0.0,24522.0,0.05530336851787457,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23710,3,10,2.0,55,,,36.0,10.0,100100.0,198.208,2,23710,3,10,20,5.513,56,308.728,325.3,2,0.59,1090,3.0,66,0.019685038999999998,0.131428571,0.047619048,1
32,0.0,0.0,1.0,0.0,1.0,1.0,0.0,22474.5,0.05530336851787457,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23732,3,10,0.0,70,,,55.0,13.0,81100.0,190.968,3,23732,3,10,17,4.303999999999999,71,305.35400000000004,349.0,2,0.45,1200,5.0,52,0.019685038999999998,0.131428571,0.048387097000000004,0
18,0.67,0.33,0.0,0.33,0.33,0.67,0.33,25159.5,0.05530336851787457,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23748,3,9,6.0,71,+1:08.882,5555144.0,60.0,11.0,73500.0,211.19,2,23748,3,9,15,4.309,71,305.909,310.0,2,0.5,1394,5.0,42,0.019685038999999998,0.131428571,0.09764309800000001,1
24,0.0,0.33,0.67,0.0,0.0,1.0,0.0,22096.33333333333,0.05530336851787457,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23771,3,10,1.0,54,,,45.0,13.0,103000.0,194.071,2,23771,3,10,21,5.553999999999999,55,305.355,339.0,2,0.59,1233,5.0,56,0.019685038999999998,0.131428571,0.045918367,1
1,0.67,0.0,0.33,0.0,0.67,1.0,0.0,23046.33333333333,0.062420870381660526,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,22920,9,8,12.0,57,24.33,6519895.0,49.0,1.0,89000.0,214.51,2,22920,9,8,16,5.303,58,307.574,321.1,2,0.77,843,5.0,46,0.007751938000000001,0.130612245,0.126245847,1
3,0.0,0.0,0.33,0.0,0.33,1.0,0.0,24127.33333333333,0.062420870381660526,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,22942,9,5,12.0,57,+1:02.494,5677190.0,44.0,9.0,96100.0,202.81400000000002,2,22942,9,5,15,5.412000000000001,57,308.238,329.6,2,0.72,1205,3.0,56,0.007751938000000001,0.130612245,0.028571429,1
17,0.0,0.0,0.67,0.0,0.33,1.0,0.0,21919.0,0.062420870381660526,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,22964,9,2,12.0,56,52.688,5986579.0,55.0,11.0,101000.0,194.264,2,22964,9,2,16,5.4510000000000005,56,305.066,348.0,2,0.54,1397,5.0,51,0.007751938000000001,0.130612245,0.046357616,1
71,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.062420870381660526,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,22993,9,5,0.0,52,,,46.0,7.0,101200.0,208.074,3,22993,9,5,18,5.848,53,309.745,326.0,2,0.75,1073,3.0,54,0.007751938000000001,0.130612245,0.108433735,0
4,0.0,0.33,0.33,0.0,0.0,1.0,0.0,22190.33333333333,0.062420870381660526,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23008,9,3,12.0,66,43.95,6143967.0,46.0,3.0,88200.0,189.98,2,23008,9,3,16,4.655,66,307.10400000000004,332.0,2,0.72,1310,5.0,45,0.007751938000000001,0.130612245,0.069536424,1
6,0.33,0.33,0.33,0.33,1.0,1.0,0.0,25351.0,0.062420870381660526,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23028,9,1,18.0,78,7.252,7176385.0,67.0,3.0,78300.0,153.437,1,23028,9,1,19,3.3369999999999997,78,260.286,290.0,1,0.34,669,5.0,47,0.007751938000000001,0.130612245,0.160535117,1
7,0.0,0.33,0.0,0.0,0.33,1.0,0.0,22862.0,0.062420870381660526,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23055,9,4,6.0,70,+1:03.634,5528930.0,51.0,5.0,76500.0,205.207,2,23055,9,4,14,4.361000000000001,70,305.27,315.5,2,0.76,1190,3.0,52,0.007751938000000001,0.130612245,0.106382979,1
70,0.0,0.0,0.5,0.0,0.5,1.0,0.0,24554.0,0.062420870381660526,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23097,9,5,10.0,71,30.981,5289088.0,66.0,3.0,68800.0,226.459,2,23097,9,5,10,4.3260000000000005,71,307.02,327.4,2,0.79,868,2.0,32,0.007751938000000001,0.130612245,0.023809524,1
9,0.33,0.33,0.33,0.0,1.0,0.67,0.0,27356.0,0.062420870381660526,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23118,9,4,12.0,52,26.211,5722042.0,52.0,4.0,96000.0,220.882,2,23118,9,4,18,5.891,52,306.332,329.5,2,0.7,1034,5.0,40,0.007751938000000001,0.130612245,0.066225166,1
11,0.0,0.67,0.0,0.0,0.67,0.67,0.0,22134.5,0.062420870381660526,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23139,9,3,15.0,70,27.539,6057654.0,60.0,5.0,84600.0,186.407,1,23139,9,3,14,4.381,70,306.67,315.0,2,0.5,908,5.0,28,0.007751938000000001,0.130612245,0.043046358,1
13,0.33,0.33,0.0,0.0,0.33,1.0,0.0,22727.66666666667,0.062420870381660526,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23182,9,5,18.0,44,14.113,6305171.0,11.0,4.0,112500.0,224.205,1,23182,9,5,19,7.004,44,308.052,319.6,2,0.7,2015,3.0,42,0.007751938000000001,0.130612245,0.103571429,1
14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24322.0,0.062420870381660526,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23207,9,6,10.0,53,45.295,4693384.0,52.0,2.0,85900.0,242.726,2,23207,9,6,11,5.792999999999999,53,306.72,350.0,2,0.84,1520,1.0,36,0.007751938000000001,0.130612245,0.043046358,1
15,0.33,0.67,0.0,0.33,1.0,1.0,0.0,29113.0,0.062420870381660526,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23226,9,2,18.0,61,0.488,6949438.0,49.0,1.0,107200.0,170.113,1,23226,9,2,23,5.065,61,308.965,323.0,3,0.49,832,,70,0.007751938000000001,0.130612245,0.114678899,1
2,0.33,0.0,0.0,0.0,0.33,0.67,0.0,23700.5,0.062420870381660526,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23247,9,4,25.0,56,37:12.8,5832776.0,44.0,3.0,97400.0,204.771,1,23247,9,4,15,5.542999999999999,56,310.408,329.0,2,0.45,1029,5.0,40,0.007751938000000001,0.130612245,0.036184211,1
22,0.0,0.0,0.0,0.0,0.33,0.67,0.33,24336.66666666667,0.062420870381660526,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23274,9,4,8.0,53,33.941,5237274.0,36.0,3.0,95500.0,218.877,2,23274,9,4,18,5.807,53,307.471,328.0,1,0.66,994,5.0,48,0.007751938000000001,0.130612245,0.073359073,1
69,0.0,0.33,0.0,0.0,1.0,0.67,0.0,24359.0,0.062420870381660526,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23293,9,3,15.0,56,19.692,5912310.0,51.0,7.0,102600.0,193.523,1,23293,9,3,20,5.513,56,308.728,325.3,2,0.59,1090,3.0,66,0.007751938000000001,0.130612245,0.047619048,1
32,0.0,0.0,1.0,0.0,1.0,1.0,0.0,22488.0,0.062420870381660526,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23315,9,4,15.0,71,20.858,6052260.0,53.0,1.0,81100.0,190.972,1,23315,9,4,17,4.303999999999999,71,305.35400000000004,349.0,2,0.45,1200,5.0,52,0.007751938000000001,0.130612245,0.048387097000000004,1
18,0.33,0.0,0.0,0.0,0.0,1.0,0.0,23662.0,0.062420870381660526,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23342,9,6,4.0,71,30.486,10891821.0,42.0,2.0,85500.0,181.363,2,23342,9,6,15,4.309,71,305.909,310.0,2,0.5,1394,5.0,42,0.007751938000000001,0.130612245,0.09764309800000001,1
24,0.0,0.0,0.33,0.0,0.0,1.0,0.0,22532.0,0.062420870381660526,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23361,9,3,10.0,55,5.315,5889328.0,29.0,3.0,104900.0,190.62400000000002,2,23361,9,3,21,5.553999999999999,55,305.355,339.0,2,0.59,1233,5.0,56,0.007751938000000001,0.130612245,0.045918367,1
1,0.33,0.0,0.33,0.0,1.0,1.0,0.0,22314.33333333333,0.062400699951766135,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23395,9,0,0.0,25,,,21.0,16.0,89400.0,213.43099999999998,0,23395,9,0,16,5.303,58,307.574,321.1,2,0.77,843,5.0,46,0.007751938000000001,0.130612245,0.126245847,0
17,0.0,0.0,0.33,0.0,0.67,1.0,0.0,22607.0,0.062400699951766135,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23402,9,5,12.0,56,46.035,5902193.0,36.0,8.0,96800.0,202.74099999999999,2,23402,9,5,16,5.4510000000000005,56,305.066,348.0,2,0.54,1397,5.0,51,0.007751938000000001,0.130612245,0.046357616,1
3,0.0,0.0,0.33,0.0,0.33,1.0,0.0,24879.33333333333,0.062400699951766135,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23423,9,4,10.0,57,39.346,5672720.0,42.0,2.0,93500.0,208.387,2,23423,9,4,15,5.412000000000001,57,308.238,329.6,2,0.72,1205,3.0,56,0.007751938000000001,0.130612245,0.028571429,1
71,0.0,0.0,0.33,0.0,0.67,1.0,0.0,0.0,0.062400699951766135,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23455,9,5,0.0,5,,,4.0,17.0,102300.0,205.824,0,23455,9,5,18,5.848,53,309.745,326.0,2,0.75,1073,3.0,54,0.007751938000000001,0.130612245,0.108433735,0
4,0.0,0.33,0.33,0.0,0.33,1.0,0.0,23282.33333333333,0.062400699951766135,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23461,9,6,15.0,66,+1:15.820,5832317.0,40.0,3.0,83700.0,200.248,1,23461,9,6,16,4.655,66,307.10400000000004,332.0,2,0.72,1310,5.0,45,0.007751938000000001,0.130612245,0.069536424,1
6,0.0,0.67,0.33,0.0,1.0,0.67,0.0,25414.0,0.062400699951766135,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23481,9,5,15.0,78,3.745,6288085.0,51.0,4.0,75800.0,158.577,1,23481,9,5,19,3.3369999999999997,78,260.286,290.0,1,0.34,669,5.0,47,0.007751938000000001,0.130612245,0.160535117,1
7,0.0,0.33,0.33,0.0,0.67,1.0,0.0,23763.0,0.062400699951766135,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23501,9,6,15.0,70,35.297,5620451.0,67.0,8.0,76200.0,206.12599999999998,1,23501,9,6,14,4.361000000000001,70,305.27,315.5,2,0.76,1190,3.0,52,0.007751938000000001,0.130612245,0.106382979,1
73,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20155.0,0.062400699951766135,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23519,9,10,25.0,51,03:55.6,7435573.0,46.0,4.0,104900.0,206.048,1,23519,9,10,20,6.002999999999999,51,306.051,337.0,2,0.75,2010,1.0,78,0.007751938000000001,0.130612245,0.024390244,1
70,0.0,0.0,0.67,0.0,0.67,1.0,0.0,23797.33333333333,0.062400699951766135,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23544,9,4,15.0,71,6.012,4914535.0,69.0,2.0,67400.0,230.49099999999999,1,23544,9,4,10,4.3260000000000005,71,307.02,327.4,2,0.79,868,2.0,32,0.007751938000000001,0.130612245,0.023809524,1
9,0.33,0.33,0.0,0.0,1.0,0.33,0.0,28483.0,0.062400699951766135,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23566,9,19,10.0,51,+1:05.955,4953385.0,47.0,6.0,91900.0,230.833,2,23566,9,19,18,5.891,52,306.332,329.5,2,0.7,1034,5.0,40,0.007751938000000001,0.130612245,0.066225166,1
11,0.0,1.0,0.0,0.0,0.67,0.67,0.0,22139.5,0.062400699951766135,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23601,9,6,0.0,0,,,,,,,0,23601,9,6,14,4.381,70,306.67,315.0,2,0.5,908,5.0,28,0.007751938000000001,0.130612245,0.043046358,0
13,0.33,0.67,0.0,0.0,0.67,1.0,0.0,22614.33333333333,0.062400699951766135,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23604,9,6,15.0,44,10.791,5093611.0,44.0,3.0,107500.0,234.445,1,23604,9,6,19,7.004,44,308.052,319.6,2,0.7,2015,3.0,42,0.007751938000000001,0.130612245,0.103571429,1
14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24093.33333333333,0.062400699951766135,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23625,9,16,12.0,53,40.335,4572647.0,49.0,1.0,83400.0,250.174,2,23625,9,16,11,5.792999999999999,53,306.72,350.0,2,0.84,1520,1.0,36,0.007751938000000001,0.130612245,0.043046358,1
15,0.0,1.0,0.0,0.0,1.0,1.0,0.0,28887.5,0.062400699951766135,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23643,9,3,18.0,58,4.507,7408051.0,57.0,2.0,105300.0,173.16,1,23643,9,3,23,5.065,61,308.965,323.0,3,0.49,832,,70,0.007751938000000001,0.130612245,0.114678899,1
2,0.33,0.33,0.0,0.0,0.67,1.0,0.0,24900.5,0.062400699951766135,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23664,9,4,15.0,56,22.519,5423809.0,55.0,5.0,94800.0,210.56,1,23664,9,4,15,5.542999999999999,56,310.408,329.0,2,0.45,1029,5.0,40,0.007751938000000001,0.130612245,0.036184211,1
22,0.0,0.0,0.33,0.0,0.33,0.67,0.33,24897.66666666667,0.062400699951766135,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23684,9,3,15.0,53,9.679,5260873.0,52.0,3.0,93700.0,223.122,1,23684,9,3,18,5.807,53,307.471,328.0,1,0.66,994,5.0,48,0.007751938000000001,0.130612245,0.073359073,1
69,0.0,0.67,0.0,0.0,0.67,0.67,0.0,24128.33333333333,0.062400699951766135,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23719,9,4,0.0,14,,,14.0,9.0,100100.0,198.265,0,23719,9,4,20,5.513,56,308.728,325.3,2,0.59,1090,3.0,66,0.007751938000000001,0.130612245,0.047619048,0
32,0.0,0.5,0.5,0.0,1.0,1.0,0.0,22465.5,0.062400699951766135,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23741,9,16,0.0,5,,,4.0,20.0,82800.0,187.155,0,23741,9,16,17,4.303999999999999,71,305.35400000000004,349.0,2,0.45,1200,5.0,52,0.007751938000000001,0.130612245,0.048387097000000004,0
18,0.33,0.0,0.33,0.0,0.33,0.67,0.33,24055.66666666667,0.062400699951766135,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23747,9,14,8.0,71,48.691,5534953.0,71.0,4.0,72000.0,215.363,2,23747,9,14,15,4.309,71,305.909,310.0,2,0.5,1394,5.0,42,0.007751938000000001,0.130612245,0.09764309800000001,1
24,0.0,0.0,0.67,0.0,0.0,1.0,0.0,21943.0,0.062400699951766135,817,3.0,RIC,Daniel,Ricciardo,1/7/1989,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,23781,9,4,0.0,20,,,13.0,12.0,102800.0,194.579,0,23781,9,4,21,5.553999999999999,55,305.355,339.0,2,0.59,1233,5.0,56,0.007751938000000001,0.130612245,0.045918367,0
1,0.5,0.0,0.5,0.0,0.67,1.0,0.0,11960.0,0.056204575660984385,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,22938,9,18,0.0,0,,,,,,,0,22938,9,18,16,5.303,58,307.574,321.1,2,0.77,843,5.0,46,0.013513513999999999,0.130612245,0.126245847,0
3,0.0,0.0,0.5,0.0,0.33,1.0,0.0,25018.5,0.056204575660984385,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,22945,9,15,6.0,56,,,36.0,8.0,95700.0,203.63299999999998,2,22945,9,15,15,5.412000000000001,57,308.238,329.6,2,0.72,1205,3.0,56,0.013513513999999999,0.130612245,0.028571429,1
17,0.5,0.0,0.0,0.0,0.33,1.0,0.0,11814.0,0.056204575660984385,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,22963,9,6,15.0,56,45.936,5979827.0,38.0,14.0,101500.0,193.248,1,22963,9,6,16,5.4510000000000005,56,305.066,348.0,2,0.54,1397,5.0,51,0.013513513999999999,0.130612245,0.046357616,1
71,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.056204575660984385,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,22997,9,8,0.0,52,,,44.0,17.0,102300.0,205.706,3,22997,9,8,18,5.848,53,309.745,326.0,2,0.75,1073,3.0,54,0.013513513999999999,0.130612245,0.108433735,0
4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22628.5,0.056204575660984385,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23014,5,13,1.0,65,,,53.0,1.0,86900.0,192.735,2,23014,5,13,16,4.655,66,307.10400000000004,332.0,2,0.72,1310,5.0,45,0.013513513999999999,0.18141592899999998,0.069536424,1
6,0.5,0.0,0.0,0.0,1.0,1.0,0.0,12559.5,0.056204575660984385,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23046,5,8,0.0,18,,,14.0,20.0,97900.0,122.715,0,23046,5,8,19,3.3369999999999997,78,260.286,290.0,1,0.34,669,5.0,47,0.013513513999999999,0.18141592899999998,0.160535117,0
7,0.5,0.0,0.5,0.0,0.33,1.0,0.0,24689.5,0.056204575660984385,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23060,5,15,0.0,69,,,50.0,11.0,76900.0,204.044,3,23060,5,15,14,4.361000000000001,70,305.27,315.5,2,0.76,1190,3.0,52,0.013513513999999999,0.18141592899999998,0.106382979,0
70,0.5,0.0,0.0,0.0,0.5,1.0,0.0,22008.5,0.056204575660984385,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23114,5,22,0.0,2,,,2.0,22.0,78300.0,198.891,0,23114,5,22,10,4.3260000000000005,71,307.02,327.4,2,0.79,868,2.0,32,0.013513513999999999,0.18141592899999998,0.023809524,0
9,0.0,0.0,1.0,0.0,1.0,0.67,0.0,28575.0,0.056204575660984385,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23124,5,15,1.0,52,+1:32.600,5788431.0,35.0,13.0,97700.0,217.141,2,23124,5,15,18,5.891,52,306.332,329.5,2,0.7,1034,5.0,40,0.013513513999999999,0.18141592899999998,0.066225166,1
11,0.0,0.5,0.0,0.0,0.67,0.67,0.0,20025.5,0.056204575660984385,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23152,5,12,0.0,69,,,48.0,6.0,84700.0,186.273,3,23152,5,12,14,4.381,70,306.67,315.0,2,0.5,908,5.0,28,0.013513513999999999,0.18141592899999998,0.043046358,0
